name	type	typecode	address	tel	pname	cityname	adname	gcj02_lon	gcj02_lat	wgs84_lon	wgs84_lat	合并坐标	大类	中类	小类
盈江县人民政府新能源汽车充电站	汽车服务;充电站;充电站	11100	人民政府内	[]	云南省	德宏傣族景颇族自治州	盈江县	97.944166	24.689827	97.94400518684944	24.692994041195124	97.944166 24.689827	汽车服务	充电站	充电站
星星充电汽车充电站(优车典汽车桩群)	汽车服务;充电站;充电站	11100	中央皓城小区	4008280768	云南省	德宏傣族景颇族自治州	盈江县	97.924262	24.693962	97.92412785404062	24.69715750216034	97.924262 24.693962	汽车服务	充电站	充电站
星星充电汽车充电站(德宏钰丹新能源科技有限公司西部客运站)	汽车服务;充电站;充电站	11100	昇达酒店(盈江县勇罕街21号)	4008280768	云南省	德宏傣族景颇族自治州	盈江县	97.927396	24.712486	97.92725862296142	24.715677693168093	97.927396 24.712486	汽车服务	充电站	充电站
云能充芒市会堂充电站	汽车服务;充电站;充电站	11100	芒市会堂停车场	15887813219	云南省	德宏傣族景颇族自治州	芒市	98.585268	24.432928	98.58511509835353	24.436099730998016	98.585268 24.432928	汽车服务	充电站	充电站
天龙时代160kw快速充电站	汽车服务;充电站;充电站	11100	团结大街358号天龙时代地上停车场	15758900594	云南省	德宏傣族景颇族自治州	芒市	98.567747	24.423884	98.56758403257469	24.42703700471808	98.567747 24.423884	汽车服务	充电站	充电站
星星充电汽车充电站(芒市哪吒汽车)	汽车服务;充电站;充电站	11100	机场大道志成茶叶向法帕方向前进20米	4008280768	云南省	德宏傣族景颇族自治州	芒市	98.541558	24.410272	98.5413531965004	24.413373088197435	98.541558 24.410272	汽车服务	充电站	充电站
云能充德安酒店汽车充电站	汽车服务;充电站;充电站	11100	德安酒店停车场内	15887813219	云南省	德宏傣族景颇族自治州	芒市	98.581492	24.441777	98.58133807624918	24.44494822509185	98.581492 24.441777	汽车服务	充电站	充电站
云能充顺民出租车公司充电站	汽车服务;充电站;充电站	11100	德福路2号	[]	云南省	德宏傣族景颇族自治州	芒市	98.574212	24.428164	98.57405451874963	24.431325724722907	98.574212 24.428164	汽车服务	充电站	充电站
星星充电汽车充电站(芒市伯栎荟酒店)	汽车服务;充电站;充电站	11100	白象街118号	4008280768	云南省	德宏傣族景颇族自治州	芒市	98.558042	24.42397	98.55786694107202	24.427108066424847	98.558042 24.42397	汽车服务	充电站	充电站
星星充电汽车充电站(芒市机场大道宝城名车)	汽车服务;充电站;充电站	11100	机场大道宝城名车	4008280768	云南省	德宏傣族景颇族自治州	芒市	98.546916	24.413596	98.54672207801636	24.41670991169097	98.546916 24.413596	汽车服务	充电站	充电站
云能充芒市北部汽车客运站充电站	汽车服务;充电站;充电站	11100	北部汽车客运站内	[]	云南省	德宏傣族景颇族自治州	芒市	98.584718	24.440555	98.58456490196924	24.44372808308464	98.584718 24.440555	汽车服务	充电站	充电站
星星充电汽车充电站(万顺叫车锦泰酒店)	汽车服务;充电站;充电站	11100	勐焕街道胞波路34号芒市锦泰酒店	4008280768	云南省	德宏傣族景颇族自治州	芒市	98.57581	24.437004	98.57565344222816	24.44016932151656	98.57581 24.437004	汽车服务	充电站	充电站
芒市服务区国家电网电动汽车充电站	汽车服务;充电站;充电站	11100	服务区内	[]	云南省	德宏傣族景颇族自治州	芒市	98.549843	24.462606	98.54965385331673	24.465736710257914	98.549843 24.462606	汽车服务	充电站	充电站
云能充德宏州政府新能源汽车快充充电站	汽车服务;充电站;充电站	11100	勇罕街与勐焕路交叉口东南约40米	[]	云南省	德宏傣族景颇族自治州	芒市	98.584992	24.431993	98.5848390712694	24.435164366761697	98.584992 24.431993	汽车服务	充电站	充电站
芒市服务区国家电网电动汽车充电站	汽车服务;充电站;充电站	11100	芒市服务区与Ｇ５６杭瑞高速交叉口西约220米	[]	云南省	德宏傣族景颇族自治州	芒市	98.549694	24.464684	98.5495045505248	24.467814805025817	98.549694 24.464684	汽车服务	充电站	充电站
特斯拉充电站(云南德宏芒市香莱华酒店新国标)	汽车服务;充电站;充电站	11100	遮安路4号	[]	云南省	德宏傣族景颇族自治州	芒市	98.582152	24.448747	98.58199818268888	24.45192016360844	98.582152 24.448747	汽车服务	充电站	充电站
拉相服务区国家电网电动汽车充电站	汽车服务;充电站;充电站	11100	Ｇ５６杭瑞高速与拉相服务区交叉口东南约220米	[]	云南省	德宏傣族景颇族自治州	芒市	98.178767	24.196889	98.1784044631925	24.19972522733576	98.178767 24.196889	汽车服务	充电站	充电站
星星充电汽车充电站(美丽充芒市海川汽车修理厂)	汽车服务;充电站;充电站	11100	芒市镇320国道	4008280768	云南省	德宏傣族景颇族自治州	芒市	98.597569	24.465501	98.59741352600076	24.468682941146525	98.597569 24.465501	汽车服务	充电站	充电站
拉相服务区国家电网电动汽车充电站(建设中)	汽车服务;充电站;充电站	11100	G56杭瑞高速与拉相服务区交叉口东北380米	[]	云南省	德宏傣族景颇族自治州	芒市	98.178635	24.201539	98.1782721076926	24.204376839920727	98.178635 24.201539	汽车服务	充电站	充电站
云南能投汽车充电站(梁河县交通运输局)	汽车服务;充电站;充电站	11100	XN33	15887813219	云南省	德宏傣族景颇族自治州	梁河县	98.287883	24.813619	98.28757369992212	24.81660426632616	98.287883 24.813619	汽车服务	充电站	充电站
