url,name,address,price,building_num,apartment_num,year,building_type,property_fee,property_com,developer,wgs_lon,wgs_lat
https://hf.lianjia.com/xiaoqu/5111062757132/,信发小区,(包河包公)信发小区,12527,4栋,118户,1996年建成 ,塔板结合,0.5元/平米/月,自主物业,秦皇岛市信发房地产开发有限公司,117.288610312905,31.834822105347065
https://hf.lianjia.com/xiaoqu/5111062926718/,大店新村,(包河淝河镇)大店新村,13720,14栋,498户,2000年建成 ,塔板结合,0.5元/平米/月,自主物业,合肥市政建设集团有限责任公司,117.30260815262663,31.81533391768951
https://hf.lianjia.com/xiaoqu/5111062734012/,福巢居,(包河望湖)合巢路325号,13300,6栋,216户,2001年建成 ,板楼,0.5至0.6元/平米/月,合肥金江物业管理有限责任公司,合肥市求实置业有限公司,117.29244499038006,31.82253933331958
https://hf.lianjia.com/xiaoqu/5111063182479/,新桐小区,(包河常青)桐城南路330号,14528,3栋,96户,1995年建成 ,塔板结合,0.5元/平米/月,合肥中海物业管理有限公司,"""浙江富园房地产开发有限公司",117.27443908664722,31.833499824508404
https://hf.lianjia.com/xiaoqu/5111063192124/,顶峰国际公寓,(包河芜湖路)南一环路与桐城路交叉口西北角（屯溪路388号）,31601,6栋,1404户,2008年建成 ,塔板结合,1.35元/平米/月,安徽城好物业管理有限公司,安徽万家房地产开发有限公司,117.27557561874339,31.850516391213752
https://hf.lianjia.com/xiaoqu/5111062936877/,枫丹城市花园,(包河望湖)枫丹城市花园,16284,8栋,205户,2000年建成 ,板楼,1.2元/平米/月,安徽枫丹物业管理有限责任公司,安徽华信房地产开发有限责任公司,117.2898104265319,31.815436711460382
https://hf.lianjia.com/xiaoqu/5111063182343/,徽商望湖苑,(包河常青)徽商望湖苑,15010,5栋,292户,2003年建成 ,塔板结合/平房,1.43元/平米/月,安徽省徽商集团物业管理有限公司,安徽省康利城市建设开发有限公司,117.27519825212728,31.83348769742704
https://hf.lianjia.com/xiaoqu/5111063178575/,省安装公司44幢,(包河芜湖路)省安装公司44幢,13199,1栋,24户,暂无信息 ,塔板结合,暂无信息,暂无信息,暂无信息,117.27939150867591,31.834012409562103
https://hf.lianjia.com/xiaoqu/5111063199104/,工商小区,"(包河芜湖路)桐城南路446号,桐城路450号",12757,3栋,157户,1993年建成 ,塔板结合,1元/平米/月,安徽长红物业管理有限公司,安徽文一房地产集团,117.2759089995672,31.847515533631864
https://hf.lianjia.com/xiaoqu/5111063357894/,紫荆花园,(包河芜湖路)紫荆花园,14147,9栋,376户,1997年建成 ,板楼/塔板结合,0.5元/平米/月,自主物业,合肥市政建设集团有限责任公司,117.27808120189556,31.84321672616776
https://hf.lianjia.com/xiaoqu/5111063275221/,时尚家园,(包河芜湖路)时尚家园,18935,7栋,173户,2000年建成 ,板楼/塔板结合,0.8至1.45元/平米/月,合肥德安物业服务有限公司, 大理耀鹏房地产开发有限责任公司,117.26708916059783,31.84531933297156
https://hf.lianjia.com/xiaoqu/5111063325553/,曙光新村,(包河芜湖路)曙光新村,13688,35栋,932户,1983年建成 ,塔板结合,0.37元/平米/月,安徽省信联物业管理公司,合肥市政建设集团有限责任公司,117.27485214099038,31.84642843541139
https://hf.lianjia.com/xiaoqu/5111063129821/,星隆购物广场,(包河周谷堆)星隆购物广场,16303,3栋,816户,2014年建成 ,塔板结合,1.4至1.44元/平米/月,安徽新亚物业管理发展有限公司,芜湖市深喜星隆企业管理有限责任公司,117.30618219598341,31.827559202080014
https://hf.lianjia.com/xiaoqu/5111063203739/,金水花园B区,(包河芜湖路)曙光路3号,14038,8栋,166户,1995年建成 ,板楼,0.65元/平米/月,自主物业, 重庆桥达茂宸房地产开发有限公司,117.26884215158485,31.841009161674805
https://hf.lianjia.com/xiaoqu/5111063347149/,万达公馆,(包河包公)马鞍山路与芜湖路交叉口,26047,5栋,731户,2010年建成 ,塔板结合,1.44至3.94元/平米/月,暂无信息,合肥万达城投资有限公司,117.29791069536284,31.861130849135673
https://hf.lianjia.com/xiaoqu/5111063230088/,静安曙光雅苑,(包河芜湖路)屯溪路（南侧）与桐城路交口东南角,15255,3栋,558户,2000年建成 ,板楼,0.5至1.2元/平米/月,合肥市静安物业管理有限公司,安徽静安置业有限公司,117.27509193526798,31.84791797650529
https://hf.lianjia.com/xiaoqu/5111063120874/,美丽华公寓,(包河常青)美丽华小区,15755,5栋,118户,2000年建成 ,塔板结合,0.51元/平米/月,合肥丰大物业管理有限责任公司, 重庆汇东房地产开发有限公司,117.26734565028151,31.828550929276798
https://hf.lianjia.com/xiaoqu/5111063128489/,王大郢新村,(包河周谷堆)王大锃小区,12193,33栋,718户,2000年建成 ,板楼,1.25元/平米/月,没有物业,河南省王鼎泓大置业有限公司,117.31033707127975,31.8415848178201
https://hf.lianjia.com/xiaoqu/5111063203341/,金水花园A区,(包河芜湖路)青弋江路,14689,7栋,217户,1999年建成 ,塔板结合,0.6元/平米/月,暂无信息, 五指山水墨雨林置业有限公司,117.27038622000734,31.839473539939135
https://hf.lianjia.com/xiaoqu/5111063104050/,晨光苑北苑,(包河常青)晨光苑北苑,13618,6栋,198户,2000年建成 ,塔板结合,1.1元/平米/月,汉嘉物业管理有限公司, 重庆桥达茂宸房地产开发有限公司,117.26175189231735,31.826649183831012
https://hf.lianjia.com/xiaoqu/5111062739409/,华苑小区,(包河芜湖路)华苑小区,12421,6栋,159户,1997年建成 ,塔楼/塔板结合,暂无信息,合肥长安开元置业有限公司,开元房地产,117.27435335109269,31.835035296679123
https://hf.lianjia.com/xiaoqu/5111062748737/,青年西区,"(包河包公)青年西区, 宁国南路青年西区",15201,33栋,1200户,2000年建成 ,塔板结合,0.61元/平米/月,合肥青年物业管理有限责任公司,合肥市政建设集团有限责任公司,117.28595556959014,31.838609339177875
https://hf.lianjia.com/xiaoqu/5111062736272/,世纪阳光花园橙阳苑,(包河包公)橙阳苑,17605,20栋,612户,2002年建成 ,板楼/塔板结合,1.44至1.45元/平米/月,深圳市城投物业管理有限公司合肥分公司,合肥城建发展股份有限公司,117.29154324689895,31.8403703906621
https://hf.lianjia.com/xiaoqu/5111062743984/,世纪阳光花园绿阳苑,(包河包公)绿阳苑,18638,21栋,795户,2000年建成 ,板楼,0.65元/平米/月,深圳市城投物业管理有限公司合肥分公司,合肥城建发展股份有限公司,117.29167526768744,31.836159871597314
https://hf.lianjia.com/xiaoqu/5111062750869/,青年小区,(包河包公)青年小区,14160,36栋,914户,1995年建成 ,板楼/塔板结合,1至1.51元/平米/月,合肥青年物业管理有限责任公司,合肥市政建设集团有限责任公司,117.2873017144156,31.839537191870576
https://hf.lianjia.com/xiaoqu/5111062722679/,和地蓝湾,(包河周谷堆)马鞍山路200号,18306,12栋,1067户,2008年建成 ,塔板结合,1.2至1.44元/平米/月,深圳长城物业,合肥佳和置业有限公司,117.29916492055357,31.82537880891672
https://hf.lianjia.com/xiaoqu/5111062737750/,春晖田逸苑,(包河芜湖路)春晖·田逸苑,16440,7栋,352户,2007年建成 ,板楼/塔板结合,0.65元/平米/月,安徽省长城物业公司,合肥春晖房地产开发有限公司,117.27587856645582,31.835083843425757
https://hf.lianjia.com/xiaoqu/5111062736345/,华泰商住楼,(包河包公)马鞍山南路5号,10561,2栋,33户,2007年建成 ,板楼,0.71元/平米/月,暂无信息,蓁瀛华泰（北京）置业有限公司中恒华泰分公司,117.29607787457363,31.823042602391837
https://hf.lianjia.com/xiaoqu/5111062740675/,绿园小区,(包河芜湖路)徽州大道695号,15773,28栋,720户,1990年建成 ,板楼/塔板结合,0.5至1.5元/平米/月,绿城物业服务集团有限公司安徽分公司,合肥市政建设集团有限责任公司,117.27855961093744,31.8386013238984
https://hf.lianjia.com/xiaoqu/5111062742908/,九华山庄,(包河芜湖路)徽州大道183号,14515,2栋,306户,2008年建成 ,平房,0.7元/平米/月,暂无信息,北京英华房地产开发有限公司,117.2783492480333,31.840872227982402
https://hf.lianjia.com/xiaoqu/5111062737118/,徽州大道681号,"(包河芜湖路)马鞍山南路5号, 美菱大道177号, 徽州大道681号",13557,6栋,208户,1982年建成 ,塔楼/板楼,1.44元/平米/月,合肥艾尔物业管理有限公司,广东碧桂园物业服务股份有限公司洛阳分公司1,117.27791659270068,31.84024574593162
https://hf.lianjia.com/xiaoqu/5111062758002/,世纪阳光花园紫阳苑,(包河包公)紫阳苑,17157,19栋,549户,2003年建成 ,塔板结合,0.69至1.21元/平米/月,安徽金地物业有限公司,合肥城建发展股份有限公司,117.29394336839057,31.840337030715613
https://hf.lianjia.com/xiaoqu/5111062727656/,万振逍遥苑连排,(包河周谷堆)万振逍遥苑连排,16934,3栋,40户,2004年建成 ,塔板结合,1.25元/平米/月,合肥万振物业管理有限公司,安徽万振房地产开发有限责任公司,117.29731836240298,31.836932053327118
https://hf.lianjia.com/xiaoqu/5111062726640/,万振逍遥苑二期,(包河周谷堆)万振逍遥苑二期,16005,19栋,435户,2004年建成 ,板楼/塔板结合,1.2元/平米/月,合肥万振物业管理有限公司,安徽万振房地产开发有限责任公司,117.2973879458978,31.836699952998725
https://hf.lianjia.com/xiaoqu/5111062761850/,军干阳光公寓,(包河望湖)水阳江路4号,16367,3栋,256户,2007年建成 ,板楼,0.5至1.07元/平米/月,安徽建银物业管理有限公司,合肥大地房地产开发有限责任公司,117.28601097232404,31.82178502069488
https://hf.lianjia.com/xiaoqu/5111062754207/,太湖苑,(包河包公)太湖东路3号,14105,7栋,188户,2000年建成 ,塔板结合,0.7元/平米/月,合肥万振物业管理有限公司,安徽万振房地产开发有限责任公司,117.28730359205741,31.834762285023565
https://hf.lianjia.com/xiaoqu/5111062754919/,太宁花园紫云阁,(包河包公)太宁花园紫云阁,10529,1栋,67户,2002年建成 ,塔板结合,0.7元/平米/月,安庆市新世纪物业管理有限责任公司,合肥市康明工贸有限公司,117.28711365899032,31.83376114763238
https://hf.lianjia.com/xiaoqu/5111062760875/,东航银杏小区 ,(包河望湖)东航宿舍,15164,11栋,246户,1999年建成 ,板楼/塔板结合,0.5至1.44元/平米/月,汉嘉物业管理有限公司,合肥市政建设集团有限责任公司,117.2816798641878,31.82448533504119
https://hf.lianjia.com/xiaoqu/5111062748531/,太宁花园紫薇苑,(包河包公)太湖东路2号,16918,8栋,312户,2000年建成 ,塔楼/板楼/塔板结合,0.78元/平米/月,安庆市新世纪物业管理有限责任公司, 陕西亿润经贸有限公司 ,117.2904868768916,31.83182890786973
https://hf.lianjia.com/xiaoqu/5111062743378/,东陈岗工行宿舍,(包河芜湖路)徽州大道181号,12993,4栋,136户,1990年建成 ,塔板结合,暂无信息,暂无信息,"""苍南县中富房地产开发有限公司",117.2789718255116,31.840384724421238
https://hf.lianjia.com/xiaoqu/5111062748501/,安徽石油勘探开发公司宁国路宿舍,(包河包公)安徽石油勘探开发公司宁国路宿舍,14165,4栋,65户,1998年建成 ,板楼,暂无信息,合肥丰大物业管理有限责任公司, 深圳市万龙靓投资发展有限公司,117.28686009706551,31.840243835506634
https://hf.lianjia.com/xiaoqu/5111062725651/,皖东小区,(包河周谷堆)望江东路229号,14844,21栋,858户,1998年建成 ,板楼/塔板结合,0.32元/平米/月,绿城物业服务集团有限公司安徽分公司,单位自建,117.30230049309199,31.830062497950685
https://hf.lianjia.com/xiaoqu/5111062737751/,教师南村,(包河望湖)宁国路与合巢路交口,12750,11栋,468户,2000年建成 ,塔板结合,0.5元/平米/月,合肥长安开元置业有限公司,合肥市城建房地产开发有限责任公司,117.28811601133722,31.824942088470497
https://hf.lianjia.com/xiaoqu/5111062739864/,骆苑小区,(包河望湖)青年路三十二中附近(王卫菜场),12119,7栋,264户,2001年建成 ,板楼,1.01元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,117.29183262917482,31.823204810344482
https://hf.lianjia.com/xiaoqu/5111062764270/,科大花园西苑,(包河常青)科大花园·西苑,24076,20栋,779户,2008年建成 ,塔楼,1.35至1.4元/平米/月,合肥金田物业管理有限公司,无,117.27060219041164,31.822084074248952
https://hf.lianjia.com/xiaoqu/5111062769939/,太阳岛花园,"(包河包公)太阳岛花园, 望江路199号",16637,22栋,604户,2002年建成 ,板楼/塔板结合,1.1至1.2元/平米/月,暂无信息,安徽双龙大平房地产开发有限公司,117.28521369767658,31.831415759011154
https://hf.lianjia.com/xiaoqu/5111063066042/,山水西苑,(包河望湖)山水西苑,25665,2栋,124户,2010年建成 ,塔板结合,1.2至1.44元/平米/月,安徽省长城物业管理有限公司,安徽皖投置业有限责任公司,117.29417606856467,31.803830705575994
https://hf.lianjia.com/xiaoqu/5111063066646/,望湖城桂香居丹桂苑,(包河望湖)望湖城桂香居·丹桂苑,26381,7栋,469户,2010年建成 ,板楼,1.4至1.45元/平米/月,合肥宜尔室家物业管理有限公司,安徽皖投置业有限责任公司,117.28711087786344,31.809437959767155
https://hf.lianjia.com/xiaoqu/5111063112664/,江淮化肥厂小区,(包河常青)合肥蜀金寨路22号,14482,15栋,554户,1995年建成 ,板楼/塔板结合,0.5至1.44元/平米/月,合肥琪强物业服务有限公司, 重庆汇东房地产开发有限公司,117.25996788424473,31.83281367648065
https://hf.lianjia.com/xiaoqu/5111063104571/,独秀园,(包河周谷堆)独秀园,12236,15栋,373户,2002年建成 ,塔板结合,0.5元/平米/月,暂无信息,合肥市政建设集团有限责任公司,117.31633618379387,31.83887323305919
https://hf.lianjia.com/xiaoqu/5111063128276/,桐楠华苑,(包河常青)桐楠华苑,16276,6栋,264户,2005年建成 ,板楼/塔板结合,0.51至0.54元/平米/月,业主自筹物业,合肥市政建设集团有限责任公司,117.27238612767233,31.826205632851607
https://hf.lianjia.com/xiaoqu/5111062942580/,南凌小区B区,(包河望湖)东流路27号,16463,8栋,270户,2003年建成 ,板楼,1元/平米/月,业主自管,成都长虹置业有限公司,117.28549337438913,31.814748613093265
https://hf.lianjia.com/xiaoqu/5111063065820/,山水东苑,(包河望湖)山水东苑,25585,4栋,348户,2010年建成 ,塔板结合,1.3至1.4元/平米/月,安徽省长城物业管理有限公司,安徽皖投置业有限责任公司,117.29714699589672,31.80445141410139
https://hf.lianjia.com/xiaoqu/5111063199378/,供水小区,(包河包公)屯溪路132号,17069,3栋,92户,1983年建成 ,板楼,1.44元/平米/月,合肥华金物业管理服务有限公司, 陕西亿润经贸有限公司 ,117.29989198596849,31.851260948454602
https://hf.lianjia.com/xiaoqu/5111063348464/,宿松小区,(包河芜湖路)宿松小区,13717,4栋,120户,1995年建成 ,板楼/塔板结合,暂无信息,暂无信息, 重庆汇东房地产开发有限公司,117.26818880635346,31.840975780356267
https://hf.lianjia.com/xiaoqu/5111063320478/,曙安新村,(包河芜湖路)曙安新村,12942,2栋,72户,1989年建成 ,塔板结合,1.1元/平米/月,合肥市曙宏新村物业管理有限公司 ,上海筑成房地产有限公司,117.26824682345183,31.840452363886907
https://hf.lianjia.com/xiaoqu/5111063189235/,巢湖路281号,(包河包公)巢湖路281号,25803,7栋,156户,1992年建成 ,板楼/塔板结合,3元/平米/月,暂无信息,中铁23局集团（成都）置业有限公司,117.29625713791839,31.86260975442681
https://hf.lianjia.com/xiaoqu/5111063107385/,供电东村,(包河常青)供电东村,16535,32栋,1138户,1997年建成 ,板楼/塔板结合,0.5至0.62元/平米/月,单位自管物业, 重庆汇东房地产开发有限公司,117.2655889640379,31.82761074755054
https://hf.lianjia.com/xiaoqu/5111063327027/,水利厅机关宿舍,(包河芜湖路)曙光路,15248,22栋,558户,1982年建成 ,塔楼/板楼/塔板结合,0.5至1.44元/平米/月,没有物业,安徽置地投资,117.27371888175608,31.839747096849653
https://hf.lianjia.com/xiaoqu/5111063197502/,高压开关厂宿舍,(包河包公)屯溪路与徽州大道交叉口东北角,28810,19栋,867户,1976年建成 ,塔楼/板楼,0.5元/平米/月,小区物业,合肥市政建设集团有限责任公司,117.28293610529354,31.85053057557941
https://hf.lianjia.com/xiaoqu/5111062943167/,望湖北苑,(包河望湖)望湖北苑,18957,27栋,1034户,2005年建成 ,板楼/塔板结合,0.5至0.52元/平米/月,安徽新长江物业服务有限责任公司,安徽皖投置业有限责任公司,117.2878865913363,31.81499647632556
https://hf.lianjia.com/xiaoqu/5111062942469/,凌江苑,(包河常青)凌江苑,13664,4栋,248户,2008年建成 ,塔楼/板楼/塔板结合,1元/平米/月,合肥市天天物业管理有限公司,合肥市政建设集团有限责任公司,117.27244573537796,31.81536344100802
https://hf.lianjia.com/xiaoqu/5115871270227890/,省建行宿舍小区,(包河芜湖路)曙光路62号,21837,4栋,147户,1986年建成 ,板楼,0.5元/平米/月,暂无信息,市政开发,117.27230331939433,31.847461610929166
https://hf.lianjia.com/xiaoqu/5115842646724552/,农行宿舍(包河区),(包河包公)宁国路179号,27017,2栋,37户,1995年建成 ,塔板结合,1.44元/平米/月,单位自管物业, 陕西亿润经贸有限公司 ,117.28538702668821,31.85198630176315
https://hf.lianjia.com/xiaoqu/5116072295353049/,瑞和苑,(包河望湖)瑞和苑,26765,5栋,264户,2009年建成 ,板楼,1.4元/平米/月,安徽瑞和物业服务有限公司,合肥市政建设集团有限责任公司,117.29192041759904,31.806015212382167
https://hf.lianjia.com/xiaoqu/5115712816213653/,芜湖路323号,(包河芜湖路)芜湖路323号,25482,10栋,189户,1980年建成 ,板楼,0.5至1元/平米/月,业主自管,安徽建工地产瑶海有限公司,117.27928583190037,31.853376626500012
https://hf.lianjia.com/xiaoqu/5116051249384327/,星海四季经典园,(包河望湖)星海四季经典园,22713,4栋,332户,2005年建成 ,塔板结合,1.44元/平米/月,合肥宜尔室家物业管理有限公司,安徽星海投资有限责任公司,117.28898753417961,31.805227762950608
https://hf.lianjia.com/xiaoqu/5115733897857659/,城市华庭,(包河芜湖路)城市华庭,27238,3栋,650户,2005年建成 ,塔楼/塔板结合,1.25元/平米/月,芜湖春天物业管理有限公司,安徽省恒兴房地产开发有限公司,117.27668428238849,31.853272206633246
https://hf.lianjia.com/xiaoqu/5115576124657430/,桐江小区,(包河常青)望江东路39号,13105,7栋,189户,1995年建成 ,塔板结合,0.5至0.8元/平米/月,自主物业, 合肥万科瑞翔地产有限公司,117.27406442977671,31.831013497964445
https://hf.lianjia.com/xiaoqu/5115773614486277/,曙苑新村,(包河芜湖路)桐城南路313号,12811,10栋,292户,1990年建成 ,板楼,1.1至1.2元/平米/月,合肥市曙宏新村物业管理有限公司 ,开元旅游集团,117.27345998766914,31.835211884647258
https://hf.lianjia.com/xiaoqu/5120022963411401/,省工商学校宿舍,(包河望湖)省工商学校宿舍,14169,4栋,371户,1999年建成 ,板楼,0.5元/平米/月,物业, 重庆汇东房地产开发有限公司,117.2794119799782,31.826307439833343
https://hf.lianjia.com/xiaoqu/5114422393260871/,民航家园,(包河望湖)名航家园,25254,8栋,719户,2008年建成 ,塔板结合,1.2至1.21元/平米/月,安徽民航天宇物业管理有限责任公司,安徽三建集团公司,117.29017962006259,31.807390599468427
https://hf.lianjia.com/xiaoqu/5114960402926429/,路港大院,"(包河包公)路港大院, 巢湖路117号, 巢湖路233号",21133,4栋,112户,1989年建成 ,板楼,0.3至20元/平米/月,合肥万达物业, 陕西亿润经贸有限公司 ,117.29895577737032,31.860124795856912
https://hf.lianjia.com/xiaoqu/5114443223746689/,天下锦城巴斯镇,(包河常青)天下锦城巴斯镇,27245,13栋,542户,2014年建成 ,板楼/塔板结合,1.44至2元/平米/月,龙湖物业服务有限公司,安徽皖投置业有限责任公司,117.25386219244176,31.809140507939045
https://hf.lianjia.com/xiaoqu/5114555315212285/,体育西村,(包河包公)体育西村,26674,3栋,156户,1985年建成 ,板楼,0.5元/平米/月,自持物业,合肥市政建设集团有限责任公司,117.28968292433362,31.857181089317283
https://hf.lianjia.com/xiaoqu/5114805174618190/,周谷堆小区,(包河周谷堆)周谷堆小区,14134,6栋,139户,2000年建成 ,板楼/塔板结合,暂无信息,自主物业,市政开发,117.30124436748471,31.84994469252425
